Animal_Number,year,month,age,Lactation_Number,Days_In_Milk,RT_mean,RT_variance,AT_mean,AT_variance,temperature_mean,temperature_variance,humidity_mean,humidity_variance,solarradiation_mean,solarradiation_variance,THI_mean,THI_variance,MY1,MY2
56367,2023,9,2.33424657534247,1,115,474.933333333333,16138.4952380952,487.733333333333,16885.0666666667,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,25.41022384,27.5984812457143
56371,2023,8,2.31506849315068,1,91,436.533333333333,17363.1238095238,436.6,14043.6857142857,81.36,13.604,53.7066666666667,35.4663809523809,255.26,2686.89828571429,63.6936758666667,13.8575278578415,28.98906472,30.88054336
56384,2023,11,2.51232876712329,1,167,513.533333333333,37574.6952380952,485.8,46110.3142857143,58.2333333333333,14.9238095238095,56.6066666666667,81.6920952380952,136.046666666667,107.875523809524,40.8755306,16.5589960098894,43.63101448,40.2750816685714
56403,2023,9,2.32054794520548,1,104,512.6,15918.2571428571,585.6,22443.1142857143,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,29.17050152,36.2413528114286
56418,2023,12,2.56438356164384,1,180,428.6,13490.4,478.4,17187.1142857143,52.5333333333333,17.0280952380952,65.7,37.49,118.9,572.451428571429,35.4748919333333,23.9811243990755,42.74651008,41.1803217028571
56422,2023,10,2.45753424657534,1,216,576.733333333333,24742.0666666667,495.2,14586.6,66.6666666666667,12.3095238095238,59.92,72.5831428571429,166.4,1007.52142857143,49.2929982666667,9.41607271720206,40.6645228,37.66174376
56430,2023,7,2.21643835616438,1,87,490.133333333333,17266.2666666667,483.133333333333,15206.6952380952,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,31.94194864,31.6846971771429
56436,2023,9,2.34520547945205,1,120,550.133333333333,3914.69523809524,418.333333333333,94.9523809523809,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,49.71821912,34.8196658857143
56443,2023,8,2.28493150684932,1,83,522.666666666667,20308.6666666667,426.0,12169.1428571429,81.36,13.604,53.7066666666667,35.4663809523809,255.26,2686.89828571429,63.6936758666667,13.8575278578415,42.070658,39.0743588457143
56444,2023,12,2.60547945205479,1,204,464.333333333333,28769.0952380952,406.133333333333,23033.5523809524,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,27.02954728,37.4725310971429
56450,2024,2,2.74246575342466,1,238,493.466666666667,20138.6952380952,475.8,15455.1714285714,51.9,17.6242857142857,80.38,39.556,70.0933333333333,1076.9720952381,39.458307,20.1395467661497,37.36690896,38.0492409257143
56458,2023,9,2.33698630136986,1,162,563.733333333333,1606.78095238095,536.666666666667,475.809523809524,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,33.96043304,34.97647912
56467,2023,10,2.44109589041096,1,185,536.133333333333,26618.8380952381,488.0,15958.7142857143,66.6666666666667,12.3095238095238,59.92,72.5831428571429,166.4,1007.52142857143,49.2929982666667,9.41607271720206,42.03437064,41.0273964
56477,2023,12,2.60821917808219,1,239,547.333333333333,20293.0952380952,427.333333333333,12271.5238095238,52.5333333333333,19.1009523809524,76.1,119.051428571429,67.3666666666667,887.816666666667,39.0450475333333,43.8100596019408,39.73919512,45.1602675085714
56482,2023,9,2.36712328767123,1,43,543.133333333333,22968.6952380952,449.133333333333,16263.4095238095,68.3933333333333,9.21495238095237,59.0933333333333,30.7049523809524,194.013333333333,888.746952380953,50.5953186666667,6.35486545030952,43.4087544,49.9631588
56486,2023,7,2.17534246575342,1,89,469.5,17242.7307692308,440.928571428571,13949.9175824176,85.1928571428572,11.0868681318681,42.9428571428571,19.0918681318681,308.464285714286,1335.44554945055,69.2705897142857,13.4793845689365,47.6725192,36.4571330057143
56490,2024,3,2.83287671232877,1,290,521.133333333333,20058.5523809524,485.266666666667,14588.2095238095,56.6933333333333,10.8149523809524,64.5133333333333,54.4926666666667,220.1,1521.22,39.6067436666667,8.27701389287682,36.7863112,34.7658828342857
56494,2024,2,2.77808219178082,1,261,482.6,16424.8285714286,434.733333333333,13116.2095238095,55.1533333333333,6.50552380952381,73.5533333333333,14.5169523809524,167.846666666667,2525.33980952381,39.8114624666667,5.08499187590426,46.16205784,40.4584624342857
56499,2023,11,2.4958904109589,1,171,501.133333333333,36133.5523809524,447.2,27438.0285714286,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,42.95969832,40.5355730742857
56508,2023,8,2.25205479452055,1,133,465.333333333333,15612.8095238095,458.666666666667,14033.380952381,81.36,13.604,53.7066666666667,35.4663809523809,255.26,2686.89828571429,63.6936758666667,13.8575278578415,37.90668344,35.6724188457143
56524,2023,12,2.58630136986301,1,179,551.866666666667,18052.5523809524,468.0,15048.8571428571,53.0866666666667,18.5555238095238,76.6666666666667,106.989523809524,67.8666666666667,914.530952380952,39.7019165333333,38.0135915547077,49.55946192,45.11426032
56531,2023,11,2.44931506849315,1,157,495.266666666667,35475.4952380952,386.6,20605.5428571429,58.2333333333333,14.9238095238095,56.6066666666667,81.6920952380952,136.046666666667,107.875523809524,40.8755306,16.5589960098894,30.49952608,29.6040058742857
56534,2024,2,2.75616438356164,1,176,514.933333333333,21416.0666666667,437.466666666667,12534.1238095238,55.08,6.57885714285715,74.0866666666667,17.0083809523809,165.72,2549.18885714286,39.9364224666667,5.16769509882998,44.50191112,40.3716319657143
56543,2024,2,2.75616438356164,1,292,545.733333333333,22312.9238095238,580.4,22136.4,55.1533333333333,6.50552380952381,73.5533333333333,14.5169523809524,167.846666666667,2525.33980952381,39.8114624666667,5.08499187590426,30.71271432,32.1538409028571
56550,2023,9,2.26027397260274,1,90,460.533333333333,18278.980952381,460.0,14462.5714285714,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,34.25073192,35.4974619314286
56559,2023,9,2.2958904109589,1,127,597.6,2089.68571428571,452.0,315.428571428571,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,39.97959888,38.2553012914286
56563,2024,2,2.71506849315068,1,266,463.066666666667,3437.78095238095,583.866666666667,558.12380952381,50.76,18.3654285714286,77.0333333333333,31.7952380952381,110.713333333333,2236.50980952381,36.8229523333333,17.8313299209512,20.18937992,32.3326857485714
56567,2023,7,2.16438356164384,1,76,485.866666666667,16795.1238095238,586.6,27135.9714285714,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,39.14045368,36.3677105828571
56569,2024,3,2.75342465753425,1,188,484.066666666667,20460.6380952381,474.0,15002.5714285714,53.6333333333333,6.93380952380952,73.34,5.83685714285714,167.56,1807.13114285714,38.1427263333333,6.81426740855651,37.3759808,42.5611853485714
56570,2023,8,2.23561643835616,1,119,503.4,6433.82857142857,600.2,525.314285714286,81.36,13.604,53.7066666666667,35.4663809523809,255.26,2686.89828571429,63.6936758666667,13.8575278578415,22.01735568,30.1463723085714
56583,2024,2,2.70684931506849,1,296,485.266666666667,1189.92380952381,488.866666666667,295.12380952381,50.76,18.3654285714286,77.0333333333333,31.7952380952381,110.713333333333,2236.50980952381,36.8229523333333,17.8313299209512,31.70154488,30.7872330057143
56589,2024,4,2.8986301369863,1,253,512.266666666667,18340.2095238095,450.133333333333,13179.4095238095,62.7533333333333,35.728380952381,66.1066666666667,38.7020952380952,262.733333333333,5741.57666666667,45.775992,24.6876842560749,33.96950488,44.8356252342857
56593,2023,7,2.13698630136986,1,80,349.071428571429,16716.0714285714,475.142857142857,16623.0549450549,85.1928571428572,11.0868681318681,42.9428571428571,19.0918681318681,308.464285714286,1335.44554945055,69.2705897142857,13.4793845689365,35.47996624,34.7237635771429
56617,2023,11,2.43561643835616,1,153,529.4,45983.1142857143,376.866666666667,19716.980952381,57.4466666666667,15.828380952381,58.5266666666667,101.632095238095,138.953333333333,96.9640952380952,40.2862039333333,16.4956387532229,33.13943152,40.3178489142857
56619,2023,9,2.23561643835616,1,120,455.666666666667,14326.8095238095,512.0,17735.7142857143,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,30.54034936,33.6617103085714
56620,2023,9,2.29041095890411,1,104,492.6,18894.2571428571,429.866666666667,12514.8380952381,74.1466666666667,12.9026666666667,52.8266666666667,44.5092380952381,223.193333333333,639.042095238095,56.6328201333333,18.2315242082727,44.8829284,42.5987686857143
56623,2023,7,2.14246575342466,1,93,561.866666666667,23614.4095238095,463.866666666667,14884.2666666667,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,49.21019608,36.8854534514286
56630,2024,2,2.70958904109589,1,235,552.6,3123.25714285714,543.866666666667,698.552380952381,52.0933333333333,23.7778095238095,75.6466666666667,13.3826666666667,152.753333333333,1612.4240952381,37.4612558,21.0609968658119,27.74168672,29.60141392
56640,2023,10,2.31780821917808,1,108,528.8,18059.7428571429,481.933333333333,15215.3523809524,68.14,10.0125714285714,57.7533333333333,44.9126666666667,191.7,824.707142857143,50.4413967333333,7.92617778768749,28.57176008,35.6743628114286
56647,2023,8,2.15068493150685,1,86,527.466666666667,22908.2666666667,422.933333333333,10920.4952380952,80.9866666666667,16.1612380952381,42.5733333333333,52.616380952381,299.806666666667,228.079238095238,65.4808936,27.5603421195704,35.26224208,32.4545076
56662,2023,10,2.34794520547945,1,148,487.2,20823.6,470.8,15324.3142857143,69.0533333333333,21.7898095238095,54.3533333333333,24.2455238095238,185.166666666667,287.186666666667,51.2424552666667,22.9371754290128,33.42519448,32.0410908914286
56679,2023,11,2.43013698630137,1,193,504.0,17110.4285714286,435.133333333333,12626.6952380952,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,41.05914784,37.6824793942857
56684,2023,9,2.26849315068493,1,136,492.4,18484.2571428571,451.533333333333,16304.1238095238,74.1466666666667,12.9026666666667,52.8266666666667,44.5092380952381,223.193333333333,639.042095238095,56.6328201333333,18.2315242082727,31.14816264,37.5768572571429
56689,2023,10,2.37808219178082,1,139,568.066666666667,25030.0666666667,418.733333333333,12006.0666666667,61.5333333333333,50.4866666666667,58.8466666666667,87.5040952380952,143.12,663.056,44.2516066,52.4655061113216,54.80298544,45.9637733371429
56690,2023,11,2.42739726027397,1,198,486.6,33193.4,484.4,32761.1142857143,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,40.28804144,37.9202912
56691,2023,10,2.36164383561644,1,92,510.666666666667,18891.6666666667,434.866666666667,13040.8380952381,65.7,25.5428571428571,60.6466666666667,64.4069523809524,159.72,953.090285714286,48.2948268666667,24.1670626002158,20.18030808,33.7602045714286
56696,2023,11,2.39452054794521,1,180,513.933333333333,35649.0666666667,460.933333333333,29792.2095238095,58.2333333333333,14.9238095238095,56.6066666666667,81.6920952380952,136.046666666667,107.875523809524,40.8755306,16.5589960098894,25.26961032,33.8593468228571
56698,2023,10,2.32054794520548,1,156,495.733333333333,20979.9238095238,447.466666666667,14733.980952381,68.5333333333333,27.7666666666667,56.5133333333333,60.2340952380953,179.613333333333,784.236952380953,50.9784824666667,26.767824470282,30.22737088,41.7447197485714
56704,2023,10,2.3041095890411,1,81,429.866666666667,19938.980952381,474.0,15456.2857142857,69.1266666666667,17.2963809523809,56.7733333333333,50.9020952380953,188.76,766.192571428572,51.482608,15.1255617825,26.41719808,29.8502415314286
56707,2023,12,2.50958904109589,1,212,520.066666666667,38407.0666666667,422.733333333333,23997.4952380952,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,43.62647856,43.98481624
56708,2023,9,2.24657534246575,1,124,490.066666666667,4449.06666666667,478.533333333333,182.838095238095,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,29.2113248,36.0229806628571
56709,2023,10,2.2986301369863,1,145,533.266666666667,21745.9238095238,468.133333333333,14879.980952381,68.14,10.0125714285714,57.7533333333333,44.9126666666667,191.7,824.707142857143,50.4413967333333,7.92617778768749,38.2378056,43.5111365942857
56717,2023,11,2.39452054794521,1,88,477.533333333333,33444.980952381,467.0,30771.0,56.9733333333333,18.2620952380952,58.08,100.030285714286,137.126666666667,105.386380952381,39.7885085333333,19.4670363025043,52.83893208,40.34247248
56723,2023,8,2.16438356164384,1,96,538.0,20847.2857142857,450.466666666667,16241.2666666667,82.28,11.1531428571429,48.8733333333333,11.3206666666667,283.486666666667,1053.21552380952,64.9582831333333,11.7177403775993,31.71968856,35.9465180114286
56732,2023,11,2.38356164383562,1,151,486.533333333333,34636.4095238095,410.2,22434.6,58.2333333333333,14.9238095238095,56.6066666666667,81.6920952380952,136.046666666667,107.875523809524,40.8755306,16.5589960098894,46.40699752,39.7450270171429
56735,2023,12,2.4986301369863,1,227,474.0,31832.1428571429,404.933333333333,23232.3523809524,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,39.19942064,37.78874952
56737,2023,11,2.38082191780822,1,172,484.933333333333,39483.2095238095,385.266666666667,20330.6380952381,58.2333333333333,14.9238095238095,56.6066666666667,81.6920952380952,136.046666666667,107.875523809524,40.8755306,16.5589960098894,25.43290344,30.9356223885714
56740,2023,10,2.33150684931507,1,67,473.2,18729.3142857143,428.0,12135.4285714286,68.2133333333333,14.9526666666667,55.6666666666667,23.1252380952381,181.833333333333,303.289523809524,50.3345772,15.361871269134,42.08880168,41.7408318171429
56742,2023,9,2.21643835616438,1,117,517.866666666667,28260.5523809524,564.666666666667,28602.8095238095,76.1866666666667,8.65266666666667,50.66,37.2082857142857,250.24,1179.464,58.8404036666667,12.3094586862868,32.28667856,37.6921992228571
56748,2023,9,2.19452054794521,1,88,461.533333333333,14638.1238095238,517.733333333333,18757.3523809524,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,39.83898536,38.6894536342857
56752,2023,9,2.21095890410959,1,81,484.066666666667,19626.9238095238,449.933333333333,13499.0666666667,76.1866666666667,8.65266666666667,50.66,37.2082857142857,250.24,1179.464,58.8404036666667,12.3094586862868,32.60872888,35.6879705714286
56758,2023,8,2.17260273972603,1,100,499.866666666667,1954.98095238095,456.533333333333,434.838095238095,81.36,13.604,53.7066666666667,35.4663809523809,255.26,2686.89828571429,63.6936758666667,13.8575278578415,32.50893864,37.1375210057143
